time,open,high,low,close,ADX
1748920500,21459,21463.25,21456.25,21458.75,35.99810156932261
1748920800,21458.5,21460.5,21453.25,21454.75,35.83432095853839
1748921100,21455.25,21455.25,21438.25,21441,36.8782008769702
1748921400,21441.25,21455.25,21437.25,21452.25,37.91055303528505
1748921700,21452,21462.25,21452,21457.25,37.589707075204466
1748922000,21458,21465,21455,21463.25,36.83730098543793
1748922300,21463.25,21468.25,21460.25,21460.75,35.61931757386335
1748922600,21460.75,21462.75,21451.25,21461.5,35.32356841839247
1748922900,21461.5,21464.75,21457.75,21461,34.732358335685475
1748923200,21461,21464,21458,21458,34.18337754460041
1748923500,21457.75,21459.25,21454.5,21457.25,34.00730277678135
1748923800,21457.25,21460.5,21457,21458,33.61764891237385
1748924100,21458,21460.25,21451.75,21454.5,33.75627840732186
1748924400,21454.25,21459.25,21454.25,21456.25,33.885005795487864
1748924700,21456,21456.25,21446.25,21448.75,34.68441316389726
1748925000,21448.75,21450.5,21445.5,21448.75,35.484363062768665
1748925300,21448.25,21452.75,21447.75,21451,35.75493521170422
1748925600,21450.25,21451.75,21444.75,21450.25,36.271204408174135
1748925900,21450.5,21457.75,21449.75,21454,35.56290131240459
1748926200,21453.5,21455.25,21445,21449,35.37969189518444
1748926500,21449,21454,21447.5,21453.25,35.209568864908604
1748926800,21453.25,21466.25,21451.75,21464.5,33.033153631647934
1748927100,21464,21469.25,21461.25,21461.5,30.73207379441979
1748927400,21461.25,21463.5,21459.5,21463.25,28.7108011020193
1748927700,21463.25,21466.5,21458.5,21458.5,26.897410694114004
1748928000,21458.25,21466.5,21457.5,21463,25.067581447681103
1748928300,21463,21463.5,21456,21457.25,23.40959867552982
1748928600,21458.25,21472.75,21456.5,21457.75,22.84568811232581
1748928900,21458.5,21464.5,21455.25,21462.25,22.122233454777
1748929200,21462,21462,21453.25,21454,21.127939802766548
1748929500,21453.75,21466,21452.5,21462.75,20.72545948468118
1748929800,21463.5,21464,21456.25,21463.5,20.35172776074477
1748930100,21464,21465.75,21455.5,21464.25,20.23852764500152
1748930400,21464.5,21468.5,21457.5,21460.5,20.490402940981085
1748930700,21459.75,21462.5,21448,21449.75,19.077708321110922
1748931000,21449.5,21454.25,21438.25,21447.25,18.892218988587423
1748931300,21448,21449,21443.5,21447.75,18.719978894101313
1748931600,21447.25,21461.5,21440.5,21459,17.890017323357892
1748931900,21458.75,21464,21448,21449,17.396593246040972
1748932200,21448.75,21462.75,21446.25,21462.75,16.696348328590503
1748932500,21462.5,21467.5,21460.25,21462.75,16.586991521468335
1748932800,21462.75,21467,21458.75,21463.75,16.262419508412236
1748933100,21464,21475.25,21463.5,21474.5,16.830341217575242
1748933400,21474.75,21477,21463.75,21469.25,17.523560661197752
1748933700,21469.25,21471.25,21465.25,21469.5,18.1672644302758
1748934000,21469.5,21473.75,21459.5,21470.5,17.820035803748137
1748934300,21471,21481,21469.75,21471,18.26742915656061
1748934600,21471,21471.25,21460.75,21469.25,17.41978057489187
1748934900,21469.25,21473.5,21440.25,21441.5,17.686954078070443
1748935200,21442,21444,21407,21417.5,19.689266163733187
1748935500,21417,21421,21404.25,21412.75,21.653226525034366
1748935800,21413.5,21453.25,21413.5,21444.5,20.803826428383104
1748936100,21445,21451.25,21437.25,21448.5,20.015097767206935
1748936400,21448.75,21452.75,21423.75,21427,19.99092049008593
1748936700,21426.75,21437.25,21424.5,21431.75,19.968470161330714
1748937000,21432,21437.25,21425.75,21433.75,19.947623427486587
1748937300,21434.25,21441.5,21429,21439,19.574249782108794
1748937600,21439,21445,21430,21443,18.937241794527736
1748937900,21443.5,21444.5,21427,21432.75,18.547821995320888
1748938200,21432.75,21433.25,21407.5,21418.75,19.30748675146257
1748938500,21418.75,21424.75,21398.25,21406,20.44198245768326
1748938800,21406.75,21419.5,21402.5,21412.25,21.495442756316756
1748939100,21412.75,21416.75,21406.75,21414.75,22.47365589076215
1748939400,21415,21430,21414,21424,22.109593332687265
1748939700,21424.25,21443,21424,21441.75,20.74691371549531
1748940000,21442,21444.5,21431,21443.5,19.37148016476496
1748940300,21443,21444,21432,21437.25,18.09429186765821
1748940600,21437.5,21448.75,21435.75,21441.75,17.07287377229919
1748940900,21442,21446.25,21439,21443.75,16.124414112322953
1748941200,21443.75,21448,21435.75,21438,14.99585114395853
1748941500,21438.25,21444.25,21436.5,21442,13.947899816191564
1748941800,21441.75,21455.5,21440.25,21451.75,13.913202448288638
1748942100,21452.25,21453.5,21440.75,21444,13.880983463807354
1748942400,21443.75,21449,21429.75,21448.75,13.02057406339457
1748942700,21448.5,21455.75,21439.75,21443.75,12.55451045881692
1748943000,21443.75,21449,21438,21447.25,11.951869554736858
1748943300,21447.75,21464,21446.25,21462.75,12.562745938443475
1748943600,21462,21465,21458,21461.5,13.198815995566349
1748943900,21461.5,21463.5,21443,21462.75,12.36877531734182
1748944200,21462.75,21464,21452.25,21456,11.639104516883696
1748944500,21455.75,21456.5,21446.5,21450.25,11.146354995556809
1748944800,21451,21463.25,21446,21447.25,10.599695886503204
1748945100,21447.75,21455.75,21442.75,21447,9.88258570514981
1748945400,21446.5,21450.75,21437.25,21443.75,9.68990257103697
1748945700,21444.25,21450.5,21442.5,21447.25,9.510982517932192
1748946000,21447.25,21449.75,21440,21445,9.569780312061251
1748946300,21444.25,21457.75,21440.5,21457,8.973092058387778
1748946600,21457.25,21470.25,21455.25,21462.75,9.475798875964495
1748946900,21463,21472,21456.25,21470.75,10.075073072000402
1748947200,21470.5,21476.5,21467.5,21474.75,10.969621293935857
1748947500,21474.75,21475.25,21459.25,21462.75,10.905715621300438
1748947800,21462.5,21473,21461,21471.75,10.846374639567546
1748948100,21471,21494.5,21470.75,21494.5,12.306580025230469
1748948400,21494.5,21496.75,21483.5,21489,13.78959440162266
1748948700,21489,21509.25,21485.25,21506.5,15.80808134051495
1748949000,21506.5,21510,21500.5,21505,17.71796641177719
1748949300,21504.75,21507.75,21498.5,21501.75,19.24618056730232
1748949600,21500.75,21512.25,21499.5,21509.75,20.905070313717747
1748949900,21509.5,21514,21505.75,21513.75,22.538229731996324
1748950200,21513.25,21513.5,21503.25,21513.25,23.7100631422794
1748950500,21513,21526.5,21509.75,21525.75,25.488205754771638
1748950800,21526,21534.75,21519.25,21525.25,27.497566782876724
1748951100,21525.5,21527,21510.5,21513.5,28.26306900538032
1748951400,21513.5,21530,21509.5,21527.5,29.13146218716814
1748951700,21528.5,21531.75,21521.5,21527,30.031185232544733
1748952000,21527.25,21540,21518.75,21519.75,31.283759807243268
1748952300,21519.75,21526.25,21511.5,21512.25,31.533796375359984
1748952600,21512.75,21527,21512.75,21524.75,31.810498053980364
1748952900,21524.75,21533.25,21515.25,21519.25,32.43193193745942
1748953200,21519,21530.75,21511.25,21527.25,32.49070357798309
1748953500,21526.75,21543.75,21524,21540.25,33.275047095358474
1748953800,21540.5,21542,21527.5,21527.5,34.003366075778466
1748954100,21528,21530.25,21512.5,21517.5,32.937375218451876
1748954400,21518,21521.5,21507,21509.5,31.41243458443726
1748954700,21509.25,21515.75,21503.25,21512,29.644492275446005
1748955000,21512.25,21523.75,21504.5,21517,28.61684527943283
1748955300,21517,21537,21515.75,21535,28.51663540487469
1748955600,21534.5,21546,21523.5,21546,28.909963488406724
1748955900,21545.5,21547.25,21540.5,21543.75,29.340229999927374
1748956200,21543.75,21546.75,21532.25,21535,28.87885297931308
1748956500,21535.5,21544,21535.25,21539.5,28.450431460171238
1748956800,21539.25,21555.25,21538.5,21547.75,28.734448678380165
1748957100,21548,21549.25,21533.25,21546.5,28.444220944023897
1748957400,21546.25,21595.75,21518.75,21532,30.103151180445703
1748957700,21532,21542,21510,21523.5,30.91003534729051
1748958000,21524.5,21580.75,21518.5,21563.75,32.681036235845355
1748958300,21563.5,21599.25,21558.25,21579.25,34.67835112072856
1748958600,21579.5,21597,21546.25,21591.5,35.70379359689463
1748958900,21591.25,21606,21579,21589.25,36.856753874589586
1748959200,21593.25,21638.75,21593.25,21615.75,38.538620314936786
1748959500,21616,21630.5,21557.5,21590.75,38.1204054723448
1748959800,21590.75,21612,21574,21606,37.73206311850938
1748960100,21605.75,21627.75,21600.25,21618.5,37.76157127080874
1748960400,21618.75,21629,21601,21607,37.81939839178626
1748960700,21607,21623.5,21597,21621.25,37.64363754324024
1748961000,21621.25,21621.25,21591.25,21597,37.14546915405815
1748961300,21597.25,21617.5,21584,21613,36.263537710347784
1748961600,21613.25,21615.75,21602.75,21612.75,35.44460136975959
1748961900,21612.5,21636.5,21610,21631.25,35.381276703087515
1748962200,21631.5,21648.75,21625.5,21642,35.678766379310275
1748962500,21642,21663.5,21638.75,21661.25,36.34340790435588
1748962800,21661,21675.25,21660.5,21666.25,37.2420864817751
1748963100,21666,21677.25,21652.25,21660.5,37.52998107534542
1748963400,21660,21667.5,21653.25,21663,37.797311769375
1748963700,21663,21675.75,21655.5,21672.75,38.2814689086687
1748964000,21672.25,21686.5,21671,21678.5,39.02062965666399
1748964300,21678.75,21683,21666.5,21672.5,39.36808617690134
1748964600,21672.25,21674.75,21662,21666.75,39.34914182095438
1748964900,21666.5,21678,21659.5,21671,39.441160221248566
1748965200,21670.75,21684.25,21666.25,21679,39.73691256230039
1748965500,21678.75,21684.5,21664,21664.5,39.81805145638244
1748965800,21664.5,21677.75,21655,21674.25,39.13709561371627
1748966100,21674,21690.25,21672.5,21684.25,39.008022374181124
1748966400,21684.5,21692.5,21680.5,21684.75,38.97417691792023
1748966700,21684.5,21693.25,21675,21678.75,38.46634663183613
1748967000,21679.25,21691,21678,21690.5,37.99478993761518
1748967300,21690.5,21715,21689.5,21711.5,38.5103934586397
1748967600,21712,21712,21692.75,21702.75,38.98916815673389
1748967900,21702.75,21709.25,21697.75,21709.25,39.43374466210706
1748968200,21709.5,21728.75,21706.75,21725.75,40.49555764355773
1748968500,21726,21745.75,21725.5,21736.75,41.921313224866765
1748968800,21736.25,21739.25,21728,21736,43.245229121796584
1748969100,21736,21740.75,21730,21738.5,44.5129911219985
1748969400,21738.75,21747.75,21737,21740,45.868434620817936
1748969700,21739.75,21745.5,21734.25,21738.25,46.81932840696771
1748970000,21738.25,21739.5,21731.5,21736.75,47.388534674274666
1748970300,21737,21742.25,21732.5,21736.25,48.010287083796825
1748970600,21736.25,21744.25,21735.5,21741.25,48.65695348395111
1748970900,21741,21753.75,21740.25,21747,49.568985180305006
1748971200,21746.75,21759.75,21743.5,21752,50.59394863890483
1748971500,21751.5,21754,21740.5,21744.75,51.15194011833165
1748971800,21745,21747.5,21734.5,21736.75,50.90585399656072
1748972100,21737.5,21748.5,21734,21745.75,50.72208522599083
1748972400,21746.25,21749.25,21724.5,21734.75,49.39481985636913
1748972700,21735.5,21741.75,21727.25,21729,48.162359156006126
1748973000,21729,21739,21719,21736,46.08298450183748
1748973300,21736,21740.75,21715.25,21717.5,43.758873616655556
1748973600,21718.25,21721.5,21663.75,21691.25,42.95987182906724
1748973900,21691,21694.25,21667.25,21677,42.21794159773523
1748974200,21677,21679.25,21635,21653,42.62608662136053
1748974500,21653.25,21666.75,21640,21664,43.00507842901259
1748974800,21664,21685.75,21663.75,21680.75,41.933898082001534
1748975100,21681,21700.5,21673.75,21698.75,40.01389735399578
1748975400,21698.75,21708.75,21697.75,21703.75,37.758858300968484
1748975700,21704,21704,21687.75,21697.25,36.1211606575971
1748976000,21697,21708.5,21692.5,21707.75,34.33218816053877
1748976300,21707.25,21710,21699.5,21703.5,32.57893360468135
1748976600,21703.25,21707.75,21690.25,21700,31.411958411014883
1748976900,21700,21714,21696.75,21710.5,29.91745766925395
1748977200,21710.75,21718.75,21702,21704.75,28.22250106773575
1748977500,21705.25,21711.25,21700.25,21710.25,26.750528671875696
1748977800,21709.75,21710.75,21690,21699.5,25.961355427330723
1748978100,21699.25,21712.25,21696.5,21707.75,25.116088143815933
1748978400,21707.25,21710.5,21697.25,21706.25,24.33119709483791
1748978700,21706.25,21716,21697,21713,23.156435717112142
1748979000,21712.75,21715.25,21702,21705.25,22.065585866366785
1748979300,21705,21712,21700.75,21702.75,21.146175440412932
1748979600,21702.75,21706.75,21682,21687.5,21.503605681374214
1748979900,21687.5,21697.75,21664.75,21675.5,22.659055099268297
1748980200,21675.75,21710,21665.5,21699,22.68301483410546
1748980500,21699.75,21726,21690,21704,21.559138935304702
1748980800,21704.5,21705.25,21676.5,21683.5,21.219931821373287
1748981100,21683.25,21683.5,21665.75,21672.5,21.399997454200573
1748981400,21672.75,21685.75,21671,21680.25,21.40428451773517
1748981700,21680.5,21682,21666.5,21668.75,21.622480357005045
1748982000,21668.5,21674,21668,21673.5,21.82509077918421
1748982300,21673.5,21673.5,21668.5,21671.25,22.013229028350576
1748982600,21671.5,21673.75,21667.5,21671,22.244514270425316
1748982900,21671,21688,21670.75,21687.25,21.21906738875977
1748983200,21687.25,21706.25,21686.75,21701.75,20.3768829665317
1748983500,21701.5,21702,21691.75,21692,19.59485457446278
1748983800,21692.5,21693,21684.75,21688.25,18.34779369962823
1748984100,21687.25,21692.5,21685.75,21688,17.189808601567584
1748988000,21685.75,21700,21681,21693.75,16.649126549895325
1748988300,21695.25,21703.5,21689.75,21700.25,16.386000501434815
1748988600,21699.5,21708.5,21697.75,21701.25,16.476587006125083
1748988900,21701.25,21707,21700,21703.25,16.560703046194615
1748989200,21703.25,21712.25,21695.25,21705,17.000928876742908
1748989500,21704.25,21716.5,21703.75,21712.5,17.690876073724084
1748989800,21713,21719.25,21711.75,21717,18.51111286678169
1748990100,21717,21721.5,21711.25,21712.25,19.42108164066215
1748990400,21712.25,21715.75,21708,21713,19.85714230058157
1748990700,21713.25,21714.25,21707,21710.5,20.13431503232934
1748991000,21710.25,21714.75,21707.75,21712.75,20.43316050942117
1748991300,21713,21717.5,21708.25,21709.25,20.943906816376188
1748991600,21708.75,21711.25,21691.5,21705,19.48791485481958
1748991900,21705.5,21714.5,21703,21712.75,18.37241342133323
1748992200,21712.25,21719.5,21708.25,21712.25,17.803750324073985
1748992500,21712,21716,21705,21714.75,16.917184351625387
1748992800,21714.5,21718.75,21713.5,21717,16.362749397416604
1748993100,21717,21718.5,21713.25,21713.75,15.817671736320538
1748993400,21713.25,21718.5,21698.5,21701.5,15.599898824431172
1748993700,21701.25,21712.75,21698.75,21708.5,15.397681120533901
1748994000,21708.75,21710.5,21701.5,21704,15.209907538343584
1748994300,21704.25,21714,21701.25,21701.25,14.589632769872543
1748994600,21701.5,21708.5,21693.5,21704.5,14.792273461893334
1748994900,21704.75,21709.5,21700.75,21705.25,14.846688589070034
1748995200,21705.5,21727,21698,21715,14.582510344206703
1748995500,21714.75,21720.75,21710.75,21714,14.337201973976471
1748995800,21714.75,21715.5,21691.75,21697.5,14.306211605388967
1748996100,21697.75,21706,21695.75,21697.75,14.277434834557715
1748996400,21697.75,21705.25,21695.5,21702,14.271792777227144
1748996700,21700.75,21705.5,21697.75,21702,14.236554285141034
1748997000,21702.5,21713.5,21697.5,21708.5,13.289669707436449
1748997300,21707.75,21711.5,21702.75,21707.75,12.410419742425049
1748997600,21707.5,21711,21697,21710,12.200303551510109
1748997900,21711,21715.75,21708.75,21713,11.451120638093577
1748998200,21713,21716.5,21711,21715,10.668953989169804
1748998500,21715.5,21715.5,21697.5,21699.75,11.275325551623858
1748998800,21700,21710.5,21698.5,21700.25,11.83838485961691
1748999100,21700.75,21704.25,21698.25,21702.75,12.384387271034687
1748999400,21702.25,21710,21697,21708.5,12.12010809241014
1748999700,21708.25,21710.75,21700.5,21703.75,11.777391835746636
1749000000,21703,21708.75,21700,21706.75,11.518200860969582
1749000300,21706.75,21709.75,21700.25,21707.25,11.131916352300006
1749000600,21707.25,21707.75,21695.25,21703.5,11.391171603231724
1749000900,21704.25,21707,21698,21698.25,11.631908621954034
1749001200,21698,21699.75,21692.75,21697.75,12.469696315230209
1749001500,21698.25,21704.25,21690,21691,12.496967290214538
1749001800,21691.75,21694.75,21671.5,21677.5,14.227147540106236
1749002100,21677,21685.25,21674.75,21681.25,15.833743486434242
1749002400,21682,21683.5,21673.25,21673.5,17.439068942537325
1749002700,21673.5,21677.5,21670,21675.75,19.173594678638896
1749003000,21676,21680.25,21667.75,21672.75,20.298231873519487
1749003300,21672.25,21675,21667,21673.75,21.407174946210354
1749003600,21673.75,21675.75,21668.25,21675,22.29377837082758
1749003900,21674.75,21677.5,21672.5,21676.5,22.775367383313156
1749004200,21677,21684,21674.5,21683,22.069537415901642
1749004500,21682.5,21686.5,21670.75,21677.25,21.86283832384178
1749004800,21677.75,21682.75,21674.75,21682.25,21.670903452643334
1749005100,21683,21686.5,21678.25,21680.5,20.835636954780455
1749005400,21681,21681.25,21673.25,21674.25,20.701586517413503
1749005700,21674.25,21677.75,21673,21673.5,20.608043509938227
1749006000,21673.25,21679,21672,21674.25,20.28266556830325
1749006300,21674.5,21680.25,21674.25,21676,19.738149526272945
1749006600,21676.25,21682.5,21674.25,21680,18.800887414305304
1749006900,21679.75,21683.25,21678.5,21682,17.786706306326032
1749007200,21682.25,21683,21673,21673,17.72960443334261
1749007500,21673,21677.25,21672.5,21675.5,17.750999490031585
1749007800,21675.75,21676.75,21670.5,21671.25,18.0711777930271
1749008100,21671,21678,21670,21677,18.07712798663804
1749008400,21677,21679.75,21674.5,21676,17.678374013606696
1749008700,21676.25,21679.25,21675,21678.25,17.308102467220447
1749009000,21678.25,21679,21675,21676,16.964278888433213
1749009300,21676.5,21680.75,21675.75,21679.5,16.191405945999385
1749009600,21679.5,21682,21674.5,21676,15.473738213739399
1749009900,21675.5,21678.75,21672.5,21676.5,15.274029676400977
1749010200,21676.5,21695,21675.75,21694.25,16.324163959900968
1749010500,21694.5,21696.25,21689.75,21690.75,17.451367756101437
1749010800,21690.25,21693.75,21689,21692.25,18.316242850999025
1749011100,21692,21693.75,21688.25,21690.5,18.9312175660375
1749011400,21690.75,21691.75,21688,21689.5,19.436586060640483
1749011700,21689.75,21689.75,21679.25,21680.75,18.121184476679296
1749012000,21680.75,21685.75,21680.5,21682.25,16.89974014871534
1749012300,21682.75,21685.5,21680,21682,15.864631273687726
1749012600,21682.25,21687.25,21681.25,21682,14.926468561573714
1749012900,21682,21684,21677,21678,14.516525896961523
1749013200,21678,21679.75,21673,21676,14.818337643021135
1749013500,21676.25,21683.5,21675.75,21681.75,14.28415822057845
1749013800,21682,21687.75,21681,21686,13.543899680273414
1749014100,21686,21686.75,21676.75,21679.25,13.049907788499937
1749014400,21680.5,21685.75,21680.25,21683.75,12.591201031853135
1749014700,21683.75,21691.5,21683.75,21690.25,12.264799767141286
1749015000,21690,21695.5,21687,21692,12.574828141743982
1749015300,21692.25,21695.25,21690,21693.5,12.862711632446484
1749015600,21693.75,21695.25,21685.5,21687,12.225974869466222
1749015900,21687.5,21693,21684.25,21692,11.401212075718133
1749016200,21691.75,21694.75,21690,21692,10.9565168150163
1749016500,21692.25,21696,21689.25,21694.75,10.771508178614672
1749016800,21695,21711.5,21695,21708.25,12.629030132038174
1749017100,21708.5,21715,21706.25,21707.75,14.67048158463233
1749017400,21707.5,21713.25,21702.75,21711.25,15.85803147063778
1749017700,21711,21711.75,21687.75,21693,14.784912927335029
1749018000,21692.75,21694.5,21688.5,21691,13.788445708553901
1749018300,21691,21696.5,21685.5,21689.75,13.243625214003949
1749018600,21690.5,21697,21688.75,21695,12.665311709106522
1749018900,21694.25,21695,21680,21687,13.161618501916974
1749019200,21687,21693,21687,21688.25,13.62247480952668
1749019500,21688.25,21692.5,21684,21688.75,14.378717272979205
1749019800,21689.75,21703,21688.75,21700,13.507889992505145
1749020100,21699.5,21700.5,21686,21691,13.032014889708607
1749020400,21691.75,21699.5,21687.25,21687.5,12.590130865683252
1749020700,21687.75,21694.5,21680,21681,13.025593378010605
1749021000,21681.25,21684.5,21674.5,21681.5,13.976361362019476
1749021300,21681.25,21683.5,21676.5,21683.25,14.859217347170572
1749021600,21683.5,21696.75,21682,21692.25,13.800751881713849
1749021900,21692,21697.5,21689.75,21697,12.901604649815484
1749022200,21697.25,21705.75,21694.75,21697.5,12.978609910550526
1749022500,21697.5,21701.25,21692.25,21696.75,12.72064421062106
1749022800,21696.25,21701.25,21693,21696.25,12.481104632115125
1749023100,21696.5,21699.75,21693.25,21697.25,12.258675023502471
1749023400,21696.75,21700.75,21694.25,21700,12.180424288353738
1749023700,21700,21722.25,21699.25,21720.75,14.10357141841759
1749024000,21720.5,21738.5,21717,21735,16.775931684596642
1749024300,21735.5,21739.25,21725,21736,19.292141955223173
1749024600,21736.25,21746.75,21727.75,21745.25,21.962821364700446
1749024900,21745.25,21748.75,21737.25,21738.25,24.52699840513195
1749025200,21737.25,21742,21730.5,21740,25.892479911549348
1749025500,21739.75,21740.5,21726.75,21728.5,26.635828152639075
1749025800,21728.5,21738.75,21725.5,21738.25,27.150611623960458
1749026100,21738,21740.5,21729.75,21734,27.753636736363617
1749026400,21734.25,21738,21727.25,21733.25,27.93482118708757
1749026700,21733,21736.25,21728.5,21734.25,28.103063891331242
1749027000,21734.25,21736.5,21722.25,21724,27.311504875843358
1749027300,21724,21726,21715,21717.5,25.63308782435618
1749027600,21717.75,21729.75,21717,21724.75,24.480946610878245
1749027900,21725.25,21730,21718,21721.75,23.438435950493545
1749028200,21722.5,21737.75,21719,21726.25,23.266676366995416
1749028500,21725.75,21732.75,21721,21730.75,23.107185325175728
1749028800,21731,21735.25,21729.75,21732.75,23.20858964631412
1749029100,21733,21735,21727.5,21730.75,22.937077460493335
1749029400,21731.25,21733.25,21724.5,21730.75,22.209540280872897
1749029700,21731,21739.75,21729.75,21739.25,22.251231082553133
1749030000,21739.25,21744.75,21732.25,21744,22.769971591314146
1749030300,21744.25,21745.75,21737.25,21738.75,23.344313173633143
1749030600,21739,21741.25,21734.75,21737.25,23.43654239319323
1749030900,21737.5,21738.75,21733,21736.75,23.21625548468659
1749031200,21736.75,21746,21732,21743.75,23.767988867277758
1749031500,21744.75,21763,21738.5,21756.75,25.52004307061417
1749031800,21756.75,21758.75,21747.5,21750.25,27.146950545140847
1749032100,21750,21753.5,21732.5,21734.75,26.49070236299544
1749032400,21734,21734.75,21720.25,21732,24.60046561292165
1749032700,21732,21734.5,21726.5,21729,22.845245773567417
1749033000,21728.5,21730.75,21720,21721.5,21.82798900049672
1749033300,21721.75,21727.25,21720.5,21726.5,20.883393425502504
1749033600,21727.25,21732.5,21727,21730.75,19.429262304859986
1749033900,21730.5,21737.75,21729.25,21733.5,18.536433667405795
1749034200,21734,21746.5,21732.75,21745.5,18.488336644858357
1749034500,21745.75,21751.25,21741,21749.75,18.820707337515604
1749034800,21749.75,21749.75,21738,21740.75,18.760973373675757
1749035100,21740.25,21752.25,21736.25,21742,18.91770786821998
1749035400,21742.25,21748.5,21735.75,21741.75,18.99636385650037
1749035700,21742,21744.75,21735,21740.75,18.96351997699027
1749036000,21741.25,21742.75,21730.75,21730.75,18.339582330715015
1749036300,21730.75,21733.25,21728,21731.75,17.39357423150894
1749036600,21732,21736,21728.5,21733,16.838854259988082
1749036900,21733.75,21739.25,21727,21738,16.693606503442375
1749037200,21737.75,21745,21729.75,21743.75,17.15766000633903
1749037500,21743.75,21752.75,21743.25,21749.25,18.27437544403087
1749037800,21748.5,21756.25,21747.75,21754.5,19.58645039427125
1749038100,21754.5,21755.5,21745.25,21747.25,20.3926926848399
1749038400,21747.75,21762.5,21747.25,21757,21.69900088407913
1749038700,21756.5,21768.25,21754.5,21758.5,23.309847885331678
1749039000,21758.75,21761.75,21755.75,21760,24.805634386494763
1749039300,21759.25,21760,21702,21704.5,24.98527510843398
1749039600,21704.5,21707.5,21660.25,21663.5,26.674735556160524
1749039900,21663.5,21691,21655.25,21679.75,28.37724327222581
1749040200,21680.5,21707,21678.5,21694,28.758441082306312
1749040500,21693.75,21707.75,21684.75,21694.5,29.058908258110055
1749040800,21694,21696.25,21677.5,21684.25,29.60175484240687
1749041100,21684.75,21709.25,21684,21702,29.167066237617707
1749041400,21702.25,21706.5,21691.25,21705,28.763426818884913
1749041700,21705.75,21712,21695.75,21709,27.991056796745433
1749042000,21709,21716.75,21702.5,21709.25,26.934961035487266
1749042300,21709.75,21711,21699.25,21703.25,26.132763100677575
1749042600,21703.25,21712.25,21700.5,21711.5,25.290485306697196
1749042900,21712,21715,21703.25,21714.5,24.286565586102764
1749043200,21714.5,21733.75,21713,21721.75,23.070252585327665
1749043500,21722.25,21730.25,21711.25,21725.25,21.814895096290936
1749043800,21726,21757.75,21716.75,21755,22.118226330894668
1749044100,21754.75,21790.5,21749,21780.5,23.552288173049554
1749044400,21780.25,21793.5,21750.75,21761.5,24.970921549647226
1749044700,21761.5,21786.5,21752.25,21775.75,26.28822397077364
1749045000,21776,21776.75,21730.75,21743.25,25.98470377813366
1749045300,21742.75,21756.75,21737.25,21749.5,25.70286359925368
1749045600,21712,21741,21678.75,21694.5,25.08109074585867
1749045900,21694.25,21705,21641,21685.25,25.58195418705572
1749046200,21685.5,21723,21684.75,21711.5,25.24116765642765
1749046500,21711.25,21733.25,21695.25,21725.75,24.49522890400271
1749046800,21725.5,21737.75,21701.5,21712.5,23.614051496059872
1749047100,21712.25,21746.5,21710.25,21744,22.427842363694417
1749047400,21743.75,21752.75,21732.5,21745,21.065523470731435
1749047700,21745.25,21758.5,21720,21731.25,20.273173333927215
1749048000,21731,21738.25,21709.25,21725.5,19.920885684877014
1749048300,21725,21739.5,21705,21730.25,19.743488809527747
1749048600,21730.25,21735,21712.5,21733.75,19.578763139560568
1749048900,21733.5,21763.75,21729.25,21761,18.29920054224477
1749049200,21761,21772.75,21754.75,21768.5,17.476177883790697
1749049500,21768.75,21781,21764,21777,17.036984293452555
1749049800,21777,21784.75,21767.75,21771.75,16.776974198977044
1749050100,21771.75,21779.75,21761.75,21769.5,16.222419772973097
1749050400,21770.5,21775.75,21756.75,21770.25,15.44639481142649
1749050700,21770.5,21774.25,21752.5,21754.75,14.501701431329423
1749051000,21754.5,21764.25,21743.75,21755,13.759462396063713
1749051300,21754.5,21771.25,21747,21764.75,12.85975102250981
1749051600,21764.5,21774.75,21731.5,21740,12.636883072305775
1749051900,21739.75,21763,21736.5,21746.75,12.429934261402028
1749052200,21747,21766.75,21746.25,21760,12.00768069914022
1749052500,21759.75,21762.25,21746.25,21754.25,11.615588105611398
1749052800,21754,21757,21737,21739.5,11.768770818476181
1749053100,21740,21746.5,21729.25,21735,12.31345123175929
1749053400,21734.75,21738.25,21706,21709.75,13.822673933472576
1749053700,21710,21741.5,21708.25,21739.5,14.980414258592603
1749054000,21740,21740.5,21723,21730.5,16.055458846204058
1749054300,21730.75,21738.75,21715.5,21720.25,17.373778148131127
1749054600,21719.5,21736.75,21713.25,21719.5,18.692752901837885
1749054900,21719,21725.5,21712.5,21722,19.95062262503264
1749055200,21721.5,21735.25,21720.75,21734.5,20.22441488681969
1749055500,21734,21750.25,21731.75,21749,19.31087262421071
1749055800,21748.5,21753,21741.75,21749.25,18.267559333402914
1749056100,21749.5,21756.5,21744,21753.75,17.0470249951871
1749056400,21754.5,21766.5,21752.5,21765.5,16.4233616324223
1749056700,21765.75,21772.5,21765.5,21770.5,16.218676128081285
1749057000,21770.75,21776.5,21765,21773,16.272069450848413
1749057300,21773,21777.75,21765.75,21770.5,16.39932078490125
1749057600,21770.5,21778,21769.25,21771,16.533946528211832
1749057900,21771.25,21782,21770.25,21774,16.92876554792957
1749058200,21774,21776,21763,21773.25,16.57382032757138
1749058500,21773,21783.5,21765.5,21766.25,16.77509301374295
1749058800,21766.25,21774.5,21753.25,21772.5,15.859412543122412
1749059100,21773.25,21779.75,21770,21777,15.395454504435971
1749059400,21777.5,21782.5,21774.5,21780.25,15.163955470829782
1749059700,21780.5,21791,21779.75,21786.25,15.532259079079097
